Frequency (Hz)	Level (dB)
13705.078125	-62.190716
13710.937500	-62.214287
13716.796875	-62.015266
13722.656250	-61.712048
13728.515625	-61.865074
13734.375000	-62.143593
13740.234375	-62.007210
13746.093750	-61.974815
13751.953125	-62.001465
13757.812500	-62.030483
13763.671875	-62.026360
13769.531250	-62.225800
13775.390625	-62.092945
13781.250000	-62.052315
13787.109375	-61.946198
13792.968750	-61.866817
13798.828125	-61.798252
13804.687500	-62.264832
13810.546875	-61.979698
13816.406250	-61.986267
13822.265625	-61.964706
13828.125000	-62.144737
13833.984375	-62.573368
13839.843750	-62.065281
13845.703125	-62.144741
13851.562500	-62.160198
13857.421875	-62.017452
13863.281250	-61.885952
13869.140625	-62.120800
13875.000000	-62.194111
13880.859375	-62.110073
13886.718750	-62.012642
13892.578125	-62.089348
13898.437500	-61.999519
13904.296875	-61.929821
13910.156250	-61.988144
13916.015625	-61.790962
13921.875000	-61.862885
13927.734375	-62.171745
13933.593750	-62.042953
13939.453125	-61.992313
13945.312500	-61.990261
13951.171875	-62.047867
13957.031250	-62.068771
13962.890625	-62.097599
13968.750000	-62.043633
13974.609375	-62.156223
13980.468750	-62.139473
13986.328125	-62.163666
13992.187500	-62.101074
13998.046875	-62.238770
14003.906250	-61.983868
14009.765625	-61.987087
14015.625000	-61.964409
14021.484375	-62.042419
14027.343750	-62.023495
14033.203125	-61.987583
14039.062500	-61.699009
14044.921875	-62.109608
14050.781250	-62.159508
14056.640625	-61.990997
14062.500000	-61.843498
14068.359375	-61.787556
14074.218750	-62.191502
14080.078125	-62.319000
14085.937500	-62.000961
14091.796875	-62.227016
14097.656250	-62.059372
14103.515625	-62.241955
14109.375000	-62.388153
14115.234375	-62.482155
14121.093750	-62.370918
14126.953125	-61.878056
14132.812500	-61.951611
14138.671875	-62.125782
14144.531250	-62.139751
14150.390625	-62.136795
14156.250000	-62.283211
14162.109375	-62.425823
14167.968750	-62.081223
14173.828125	-61.831928
14179.687500	-62.067978
14185.546875	-62.363079
14191.406250	-62.401764
14197.265625	-62.162380
14203.125000	-62.389759
14208.984375	-62.524254
14214.843750	-62.210365
14220.703125	-62.080139
14226.562500	-62.185081
14232.421875	-62.136524
14238.281250	-62.005684
14244.140625	-61.912880
14250.000000	-61.808151
14255.859375	-62.199615
14261.718750	-62.148941
14267.578125	-62.099785
14273.437500	-62.163830
14279.296875	-62.232361
14285.156250	-62.323833
14291.015625	-62.376072
14296.875000	-62.202660
14302.734375	-62.206341
14308.593750	-62.476727
14314.453125	-62.418541
14320.312500	-62.222122
14326.171875	-62.372234
14332.031250	-62.345749
14337.890625	-62.088379
14343.750000	-62.051083
14349.609375	-62.138554
14355.468750	-61.877621
14361.328125	-62.263477
14367.187500	-62.492058
14373.046875	-62.460091
14378.906250	-62.469135
14384.765625	-62.246422
14390.625000	-61.785847
14396.484375	-62.026482
14402.343750	-62.135578
14408.203125	-62.383999
14414.062500	-62.377914
14419.921875	-62.178116
14425.781250	-62.276306
14431.640625	-62.314430
14437.500000	-62.524910
14443.359375	-62.315094
14449.218750	-62.108379
14455.078125	-62.627453
14460.937500	-62.802063
14466.796875	-62.507832
14472.656250	-62.251030
14478.515625	-62.222588
14484.375000	-62.162125
14490.234375	-61.900509
14496.093750	-62.012596
14501.953125	-62.129711
14507.812500	-61.938633
14513.671875	-62.250183
14519.531250	-62.248096
14525.390625	-62.097820
14531.250000	-62.439411
14537.109375	-62.564129
14542.968750	-62.609470
14548.828125	-62.759304
14554.687500	-62.531826
14560.546875	-62.365532
14566.406250	-62.438049
14572.265625	-62.523819
14578.125000	-62.360176
14583.984375	-62.303715
14589.843750	-62.482109
14595.703125	-62.686817
14601.562500	-62.342159
14607.421875	-62.200409
14613.281250	-62.575169
14619.140625	-62.415886
14625.000000	-62.155109
14630.859375	-62.388668
14636.718750	-62.506138
14642.578125	-62.470314
14648.437500	-62.263134
14654.296875	-62.298000
14660.156250	-62.321304
14666.015625	-62.353333
14671.875000	-62.215683
14677.734375	-62.177277
14683.593750	-62.342289
14689.453125	-62.422073
14695.312500	-62.300838
14701.171875	-62.682861
14707.031250	-62.587433
14712.890625	-62.263611
14718.750000	-62.507885
14724.609375	-62.343136
14730.468750	-62.606506
14736.328125	-62.575226
14742.187500	-62.454987
14748.046875	-62.382324
14753.906250	-62.201714
14759.765625	-62.417683
14765.625000	-62.591434
14771.484375	-62.221783
14777.343750	-62.271427
14783.203125	-62.088955
14789.062500	-62.410664
14794.921875	-62.451630
14800.781250	-62.469334
14806.640625	-62.297676
14812.500000	-62.294804
14818.359375	-62.548618
14824.218750	-62.607410
14830.078125	-62.592293
14835.937500	-62.762775
14841.796875	-62.794094
14847.656250	-62.631783
14853.515625	-62.645081
14859.375000	-62.475479
14865.234375	-62.504082
14871.093750	-62.436615
14876.953125	-62.375675
14882.812500	-62.521465
14888.671875	-62.503227
14894.531250	-62.275425
14900.390625	-62.478111
14906.250000	-62.590179
14912.109375	-62.534492
14917.968750	-62.538982
14923.828125	-62.546009
14929.687500	-62.248314
14935.546875	-62.455940
14941.406250	-62.533134
14947.265625	-62.536476
14953.125000	-62.302876
14958.984375	-62.355389
14964.843750	-62.456169
14970.703125	-62.221733
14976.562500	-62.607250
14982.421875	-62.662647
14988.281250	-62.397511
14994.140625	-62.462822
15000.000000	-62.224514
15005.859375	-62.670235
15011.718750	-62.723286
15017.578125	-62.510452
15023.437500	-62.512409
15029.296875	-62.283047
15035.156250	-62.546295
15041.015625	-62.619465
15046.875000	-62.324764
15052.734375	-62.308815
15058.593750	-62.430550
15064.453125	-62.507175
15070.312500	-62.623741
15076.171875	-62.381790
15082.031250	-62.441216
15087.890625	-62.454521
15093.750000	-62.509777
15099.609375	-62.513966
15105.468750	-62.496052
15111.328125	-62.578262
15117.187500	-62.359619
15123.046875	-62.339973
15128.906250	-62.426998
15134.765625	-62.467770
15140.625000	-62.823830
15146.484375	-63.042004
15152.343750	-62.878792
15158.203125	-62.608124
15164.062500	-62.589382
15169.921875	-62.791035
15175.781250	-62.565891
15181.640625	-62.532227
15187.500000	-62.561825
15193.359375	-62.482460
15199.218750	-62.626129
15205.078125	-62.968800
15210.937500	-62.976093
15216.796875	-62.904099
15222.656250	-63.039234
15228.515625	-62.645649
15234.375000	-62.795837
15240.234375	-62.760651
15246.093750	-62.581909
15251.953125	-62.869846
15257.812500	-62.686241
15263.671875	-62.511814
15269.531250	-62.470860
15275.390625	-62.467327
15281.250000	-62.694839
15287.109375	-62.349823
15292.968750	-62.344833
15298.828125	-62.415619
15304.687500	-62.643658
15310.546875	-62.653656
15316.406250	-62.531551
15322.265625	-62.414124
15328.125000	-62.609474
15333.984375	-62.688847
15339.843750	-62.639645
15345.703125	-62.607430
15351.562500	-62.741562
15357.421875	-62.696091
15363.281250	-62.629467
15369.140625	-62.965023
15375.000000	-62.911022
15380.859375	-62.804962
15386.718750	-62.747101
15392.578125	-62.531281
15398.437500	-62.418613
15404.296875	-62.395775
15410.156250	-62.643394
15416.015625	-62.637115
15421.875000	-62.577820
15427.734375	-62.327705
15433.593750	-62.607117
15439.453125	-62.798698
15445.312500	-62.510193
15451.171875	-62.745754
15457.031250	-62.710896
15462.890625	-62.828815
15468.750000	-62.670933
15474.609375	-62.630684
15480.468750	-62.798500
15486.328125	-62.985325
15492.187500	-62.868183
15498.046875	-62.537605
15503.906250	-62.458450
15509.765625	-62.646507
15515.625000	-62.506912
15521.484375	-62.435047
15527.343750	-62.679672
15533.203125	-63.015869
15539.062500	-62.708172
15544.921875	-62.719223
15550.781250	-63.072029
15556.640625	-63.144924
15562.500000	-62.799282
15568.359375	-62.674152
15574.218750	-62.409527
15580.078125	-62.429005
15585.937500	-62.920094
15591.796875	-62.920368
15597.656250	-62.629395
15603.515625	-62.574718
15609.375000	-62.568100
15615.234375	-62.673183
15621.093750	-62.671204
15626.953125	-62.557331
15632.812500	-62.683754
15638.671875	-62.534832
15644.531250	-62.538734
15650.390625	-62.427692
15656.250000	-62.781212
15662.109375	-62.692551
15667.968750	-62.553551
15673.828125	-62.600182
15679.687500	-62.614109
15685.546875	-62.607632
15691.406250	-62.956257
15697.265625	-62.677601
15703.125000	-62.822292
15708.984375	-62.728642
15714.843750	-62.621689
15720.703125	-62.987228
15726.562500	-62.886784
15732.421875	-62.823135
15738.281250	-62.688267
15744.140625	-62.677368
15750.000000	-62.865765
15755.859375	-62.764427
15761.718750	-62.830719
15767.578125	-62.557659
15773.437500	-62.774750
15779.296875	-62.870640
15785.156250	-62.758507
15791.015625	-62.779743
15796.875000	-62.948814
15802.734375	-62.993069
15808.593750	-62.859337
15814.453125	-62.946751
15820.312500	-62.878120
15826.171875	-62.505085
15832.031250	-62.573994
15837.890625	-62.644833
15843.750000	-62.789127
15849.609375	-62.732285
15855.468750	-62.903999
15861.328125	-62.806599
15867.187500	-62.790043
15873.046875	-62.519386
15878.906250	-62.588585
15884.765625	-62.878178
15890.625000	-62.903381
15896.484375	-62.698437
15902.343750	-62.720284
15908.203125	-62.768723
15914.062500	-62.977596
15919.921875	-62.839428
15925.781250	-63.011337
15931.640625	-62.824162
15937.500000	-62.674713
15943.359375	-62.690624
15949.218750	-62.908112
15955.078125	-62.829979
15960.937500	-62.796604
15966.796875	-62.946918
15972.656250	-63.001808
15978.515625	-62.831913
15984.375000	-62.743633
15990.234375	-62.958870
15996.093750	-62.732830
16001.953125	-62.808304
16007.812500	-63.069202
16013.671875	-62.931404
16019.531250	-62.891682
16025.390625	-62.628326
16031.250000	-62.374012
16037.109375	-62.872818
16042.968750	-63.160191
16048.828125	-62.933327
16054.687500	-62.729954
16060.546875	-62.859810
16066.406250	-63.072334
16072.265625	-63.191761
16078.125000	-62.875420
16083.984375	-62.642307
16089.843750	-62.748463
16095.703125	-62.808002
16101.562500	-62.894485
16107.421875	-62.823162
16113.281250	-62.615879
16119.140625	-62.859077
16125.000000	-62.820053
16130.859375	-62.761765
16136.718750	-62.983845
16142.578125	-63.062035
16148.437500	-62.915726
16154.296875	-63.035282
16160.156250	-62.985058
16166.015625	-63.041656
16171.875000	-63.003845
16177.734375	-62.844196
16183.593750	-62.860394
16189.453125	-62.687057
16195.312500	-63.077808
16201.171875	-63.158146
16207.031250	-62.992817
16212.890625	-63.109352
16218.750000	-62.973717
16224.609375	-63.019260
16230.468750	-62.919353
16236.328125	-62.795055
16242.187500	-62.934719
16248.046875	-63.082397
16253.906250	-63.084969
16259.765625	-62.949783
16265.625000	-62.932014
16271.484375	-63.130138
16277.343750	-62.943775
16283.203125	-62.843796
16289.062500	-63.129902
16294.921875	-63.015980
16300.781250	-62.796360
16306.640625	-62.850594
16312.500000	-63.271561
16318.359375	-63.153282
16324.218750	-63.067116
16330.078125	-63.122860
16335.937500	-62.917885
16341.796875	-63.077721
16347.656250	-62.942932
16353.515625	-62.854881
16359.375000	-62.921970
16365.234375	-63.364502
16371.093750	-63.213131
16376.953125	-63.087460
16382.812500	-63.248798
16388.671875	-63.216225
16394.531250	-63.024429
16400.390625	-62.905575
16406.250000	-62.797184
16412.109375	-62.844349
16417.968750	-63.121819
16423.828125	-63.231556
16429.687500	-63.319664
16435.546875	-63.067558
16441.406250	-63.139862
16447.265625	-63.150757
16453.125000	-63.226883
16458.984375	-63.041245
16464.843750	-63.115665
16470.703125	-63.112595
16476.562500	-62.920406
16482.421875	-63.183773
16488.281250	-63.327404
16494.140625	-63.255489
16500.000000	-63.143211
16505.859375	-63.183681
16511.718750	-63.132156
16517.578125	-63.125229
16523.437500	-62.822151
16529.296875	-62.993481
16535.156250	-63.041203
16541.015625	-63.154896
16546.875000	-63.108021
16552.734375	-63.101418
16558.593750	-63.159355
16564.453125	-62.942833
16570.312500	-62.846828
16576.171875	-63.240902
16582.031250	-63.170834
16587.890625	-63.235954
16593.750000	-63.233273
16599.609375	-63.339909
16605.468750	-62.943233
16611.328125	-62.740414
16617.187500	-62.973377
16623.046875	-62.801750
16628.906250	-62.902924
16634.765625	-62.942978
16640.625000	-62.733162
16646.484375	-63.082630
16652.343750	-63.442799
16658.203125	-63.463844
16664.062500	-63.193871
16669.921875	-63.111553
16675.781250	-63.152489
16681.640625	-63.193211
16687.500000	-63.133339
16693.359375	-62.989513
16699.218750	-62.849651
16705.078125	-62.963707
16710.937500	-62.887962
16716.796875	-63.063076
16722.656250	-62.973251
16728.515625	-63.335892
16734.375000	-63.416698
16740.234375	-62.987453
16746.093750	-63.035179
16751.953125	-63.295071
16757.812500	-63.328632
16763.671875	-63.137474
16769.531250	-63.011650
16775.390625	-63.224049
16781.250000	-63.137600
16787.109375	-63.048370
16792.968750	-63.105110
16798.828125	-63.173626
16804.687500	-63.176773
16810.546875	-63.372990
16816.406250	-63.438080
16822.265625	-63.339626
16828.125000	-63.396069
16833.984375	-63.162979
16839.843750	-63.467987
16845.703125	-63.180531
16851.562500	-63.164017
16857.421875	-63.151005
16863.281250	-63.031017
16869.140625	-62.990128
16875.000000	-63.154961
16880.859375	-63.179306
16886.718750	-63.145226
16892.578125	-63.348782
16898.437500	-63.427906
16904.296875	-63.446594
16910.156250	-63.488213
16916.015625	-63.386929
16921.875000	-63.049366
16927.734375	-62.950272
16933.593750	-63.088993
16939.453125	-63.333832
16945.312500	-63.014400
16951.171875	-63.025967
16957.031250	-63.233276
16962.890625	-63.147259
16968.750000	-63.152100
16974.609375	-63.241947
16980.468750	-63.152672
16986.328125	-63.230427
16992.187500	-63.426258
16998.046875	-63.403870
17003.906250	-63.403572
17009.765625	-63.220097
17015.625000	-63.248306
17021.484375	-63.179688
17027.343750	-63.239159
17033.203125	-62.860489
17039.062500	-62.942036
17044.921875	-63.121494
17050.781250	-62.935638
17056.640625	-63.075447
17062.500000	-63.183949
17068.359375	-63.193279
17074.218750	-63.079327
17080.078125	-63.138611
17085.937500	-62.895977
17091.796875	-62.937595
17097.656250	-62.942135
17103.515625	-63.003212
17109.375000	-63.043465
17115.234375	-63.209831
17121.093750	-63.169327
17126.953125	-63.326466
17132.812500	-63.614449
17138.671875	-63.420349
17144.531250	-63.074146
17150.390625	-63.193653
17156.250000	-63.184769
17162.109375	-63.193474
17167.968750	-63.383160
17173.828125	-63.185806
17179.687500	-62.987274
17185.546875	-63.103222
17191.406250	-63.306419
17197.265625	-63.215714
17203.125000	-63.225292
17208.984375	-63.226894
17214.843750	-63.078186
17220.703125	-63.209854
17226.562500	-63.215607
17232.421875	-63.099674
17238.281250	-63.510235
17244.140625	-63.282169
17250.000000	-63.326492
17255.859375	-63.263180
17261.718750	-63.094452
17267.578125	-63.082058
17273.437500	-63.013382
17279.296875	-63.189953
17285.156250	-63.612698
17291.015625	-63.128674
17296.875000	-63.108360
17302.734375	-63.236389
17308.593750	-63.482815
17314.453125	-63.378628
17320.312500	-63.438625
17326.171875	-63.398449
17332.031250	-63.302994
17337.890625	-63.570145
17343.750000	-63.456913
17349.609375	-63.448513
17355.468750	-63.285618
17361.328125	-63.456078
17367.187500	-63.454697
17373.046875	-63.160767
17378.906250	-63.038177
17384.765625	-63.126511
17390.625000	-63.316593
17396.484375	-63.302937
17402.343750	-63.204426
17408.203125	-63.310932
17414.062500	-63.221237
17419.921875	-63.301060
17425.781250	-63.834831
17431.640625	-63.858780
17437.500000	-63.452503
17443.359375	-63.665329
17449.218750	-63.326469
17455.078125	-62.909813
17460.937500	-63.061470
17466.796875	-63.242329
17472.656250	-63.368637
17478.515625	-63.403530
17484.375000	-63.140766
17490.234375	-63.037189
17496.093750	-63.424053
17501.953125	-63.359409
17507.812500	-63.131794
17513.671875	-62.918781
17519.531250	-63.541969
17525.390625	-63.624012
17531.250000	-63.265076
17537.109375	-63.336018
17542.968750	-63.353958
17548.828125	-63.621262
17554.687500	-63.620983
17560.546875	-63.331478
17566.406250	-63.287952
17572.265625	-63.740669
17578.125000	-63.195297
17583.984375	-63.061131
17589.843750	-63.345371
17595.703125	-63.260777
17601.562500	-63.392750
17607.421875	-63.589664
17613.281250	-63.336288
17619.140625	-63.053410
17625.000000	-63.252182
17630.859375	-63.399254
17636.718750	-63.360863
17642.578125	-63.395077
17648.437500	-63.592297
17654.296875	-63.498425
17660.156250	-63.392193
17666.015625	-63.433914
17671.875000	-63.476166
17677.734375	-63.668705
17683.593750	-63.510502
17689.453125	-63.211586
17695.312500	-63.375893
17701.171875	-63.452080
17707.031250	-63.385162
17712.890625	-63.322502
17718.750000	-63.284801
17724.609375	-63.499863
17730.468750	-63.490650
17736.328125	-63.831474
17742.187500	-63.615189
17748.046875	-63.217384
17753.906250	-63.346066
17759.765625	-63.681595
17765.625000	-63.590675
17771.484375	-63.424274
17777.343750	-63.419434
17783.203125	-63.276745
17789.062500	-63.224289
17794.921875	-63.368832
17800.781250	-63.538677
17806.640625	-63.495995
17812.500000	-63.637653
17818.359375	-63.632866
17824.218750	-63.544643
17830.078125	-63.430233
17835.937500	-63.305897
17841.796875	-63.254704
17847.656250	-63.348667
17853.515625	-63.423607
17859.375000	-63.523621
17865.234375	-63.561543
17871.093750	-63.359398
17876.953125	-63.293003
17882.812500	-63.378761
17888.671875	-63.466934
17894.531250	-63.525928
17900.390625	-63.251766
17906.250000	-63.436970
17912.109375	-63.430836
17917.968750	-63.534203
17923.828125	-63.770325
17929.687500	-63.644753
17935.546875	-63.395714
17941.406250	-63.586754
17947.265625	-63.437458
17953.125000	-63.306847
17958.984375	-63.576805
17964.843750	-63.554756
17970.703125	-63.417332
17976.562500	-63.313190
17982.421875	-63.104576
17988.281250	-63.289597
17994.140625	-63.308083
18000.000000	-63.233444
18005.859375	-63.254795
18011.718750	-63.083645
18017.578125	-63.226437
18023.437500	-63.412357
18029.296875	-63.472355
18035.156250	-63.530437
18041.015625	-63.391300
18046.875000	-63.436562
18052.734375	-63.536472
18058.593750	-63.338417
18064.453125	-63.062378
18070.312500	-63.348381
18076.171875	-63.288868
18082.031250	-63.379791
18087.890625	-63.626335
18093.750000	-63.429035
18099.609375	-63.369537
18105.468750	-63.597580
18111.328125	-63.649773
18117.187500	-63.405663
18123.046875	-63.590900
18128.906250	-63.511581
18134.765625	-63.371044
18140.625000	-63.711243
18146.484375	-63.352425
18152.343750	-63.449265
18158.203125	-63.441925
18164.062500	-63.364262
18169.921875	-63.419998
18175.781250	-63.371395
18181.640625	-63.484718
18187.500000	-63.602497
18193.359375	-63.501091
18199.218750	-63.434135
18205.078125	-63.480434
18210.937500	-63.770386
18216.796875	-63.652348
18222.656250	-63.511330
18228.515625	-63.511860
18234.375000	-63.567398
18240.234375	-63.565365
18246.093750	-63.450245
18251.953125	-63.581863
18257.812500	-63.556381
18263.671875	-63.638355
18269.531250	-63.727489
18275.390625	-63.587780
18281.250000	-63.262745
18287.109375	-63.420364
18292.968750	-63.412838
18298.828125	-63.384708
18304.687500	-63.420372
18310.546875	-63.475391
18316.406250	-63.535267
18322.265625	-63.607918
18328.125000	-63.450954
18333.984375	-63.272301
18339.843750	-63.772198
18345.703125	-63.716351
18351.562500	-63.368908
18357.421875	-63.521004
18363.281250	-63.857914
18369.140625	-63.478718
18375.000000	-63.314846
18380.859375	-63.467800
18386.718750	-63.419735
18392.578125	-63.419773
18398.437500	-63.492474
18404.296875	-63.625568
18410.156250	-63.565998
18416.015625	-63.557007
18421.875000	-63.283813
18427.734375	-63.191605
18433.593750	-63.261921
18439.453125	-63.681343
18445.312500	-63.789833
18451.171875	-63.499336
18457.031250	-63.245686
18462.890625	-63.404869
18468.750000	-63.677814
18474.609375	-63.768051
18480.468750	-63.535679
18486.328125	-63.479664
18492.187500	-63.580887
18498.046875	-63.398064
18503.906250	-63.447884
18509.765625	-63.688122
18515.625000	-63.649620
18521.484375	-63.603359
18527.343750	-63.552322
18533.203125	-63.530224
18539.062500	-63.441940
18544.921875	-63.466988
18550.781250	-63.456799
18556.640625	-63.682541
18562.500000	-63.698727
18568.359375	-63.418041
18574.218750	-63.368813
18580.078125	-63.559437
18585.937500	-63.340321
18591.796875	-63.523983
18597.656250	-63.465004
18603.515625	-63.297134
18609.375000	-63.595581
18615.234375	-63.535198
18621.093750	-63.723476
18626.953125	-63.599205
18632.812500	-63.501450
18638.671875	-63.704834
18644.531250	-63.533112
18650.390625	-63.598335
18656.250000	-63.235748
18662.109375	-63.405441
18667.968750	-63.357555
18673.828125	-63.358650
18679.687500	-63.535835
18685.546875	-63.406590
18691.406250	-63.352791
18697.265625	-63.464951
18703.125000	-63.748238
18708.984375	-63.651829
18714.843750	-63.460152
18720.703125	-63.309982
18726.562500	-63.459259
18732.421875	-63.474998
18738.281250	-63.702839
18744.140625	-63.823883
18750.000000	-63.507374
18755.859375	-63.594540
18761.718750	-63.372108
18767.578125	-63.696308
18773.437500	-63.566238
18779.296875	-63.520618
18785.156250	-63.784275
18791.015625	-63.517876
18796.875000	-63.664932
18802.734375	-63.604752
18808.593750	-63.284794
18814.453125	-63.605530
18820.312500	-63.760250
18826.171875	-63.741573
18832.031250	-63.579567
18837.890625	-63.707230
18843.750000	-63.773224
18849.609375	-63.771603
18855.468750	-63.635384
18861.328125	-63.552589
18867.187500	-63.352623
18873.046875	-63.508419
18878.906250	-63.391525
18884.765625	-63.619720
18890.625000	-63.860382
18896.484375	-63.777916
18902.343750	-63.624554
18908.203125	-63.606510
18914.062500	-63.518078
18919.921875	-63.721275
18925.781250	-63.530506
18931.640625	-63.797573
18937.500000	-63.235325
18943.359375	-63.684734
18949.218750	-63.785107
18955.078125	-63.867783
18960.937500	-63.953465
18966.796875	-63.553261
18972.656250	-63.579426
18978.515625	-63.659325
18984.375000	-63.386417
18990.234375	-63.390255
18996.093750	-63.443676
19001.953125	-63.630196
19007.812500	-63.640030
19013.671875	-63.456665
19019.531250	-63.473530
19025.390625	-63.683994
19031.250000	-63.635971
19037.109375	-63.789062
19042.968750	-63.709385
19048.828125	-63.864796
19054.687500	-64.158363
19060.546875	-63.775425
19066.406250	-63.750122
19072.265625	-63.533859
19078.125000	-63.575661
19083.984375	-63.744141
19089.843750	-63.644398
19095.703125	-63.566990
19101.562500	-63.549530
19107.421875	-63.280384
19113.281250	-63.303238
19119.140625	-63.485012
19125.000000	-63.585365
19130.859375	-63.580173
19136.718750	-63.773380
19142.578125	-63.790699
19148.437500	-63.711906
19154.296875	-63.787945
19160.156250	-63.554657
19166.015625	-63.667416
19171.875000	-63.583862
19177.734375	-63.536274
19183.593750	-63.580017
19189.453125	-63.517368
19195.312500	-63.816059
19201.171875	-63.608753
19207.031250	-63.690937
19212.890625	-63.762775
19218.750000	-63.818947
19224.609375	-63.631535
19230.468750	-63.502647
19236.328125	-63.555061
19242.187500	-63.712746
19248.046875	-63.579243
19253.906250	-63.979034
19259.765625	-63.833187
19265.625000	-63.757828
19271.484375	-63.595741
19277.343750	-63.507988
19283.203125	-63.566158
19289.062500	-63.684895
19294.921875	-63.532238
19300.781250	-63.747616
19306.640625	-63.705753
19312.500000	-63.553089
19318.359375	-63.638939
19324.218750	-63.890820
19330.078125	-63.877583
19335.937500	-63.784245
19341.796875	-63.637722
19347.656250	-63.751434
19353.515625	-63.609516
19359.375000	-63.723564
19365.234375	-63.774349
19371.093750	-63.746376
19376.953125	-63.567501
19382.812500	-63.601044
19388.671875	-63.508121
19394.531250	-63.400776
19400.390625	-63.760212
19406.250000	-63.743614
19412.109375	-63.526714
19417.968750	-63.472836
19423.828125	-63.686741
19429.687500	-63.693031
19435.546875	-63.651272
19441.406250	-63.814449
19447.265625	-63.682487
19453.125000	-63.769447
19458.984375	-63.740509
19464.843750	-63.454105
19470.703125	-63.649246
19476.562500	-63.954605
19482.421875	-63.968060
19488.281250	-63.675819
19494.140625	-63.694096
19500.000000	-63.760151
19505.859375	-63.845955
19511.718750	-63.789070
19517.578125	-63.733952
19523.437500	-63.849876
19529.296875	-63.913918
19535.156250	-64.059189
19541.015625	-63.673344
19546.875000	-63.549881
19552.734375	-63.710186
19558.593750	-63.903511
19564.453125	-63.902428
19570.312500	-63.683395
19576.171875	-63.713306
19582.031250	-63.849991
19587.890625	-63.962749
19593.750000	-63.666077
19599.609375	-63.765728
19605.468750	-63.944771
19611.328125	-63.871773
19617.187500	-63.600006
19623.046875	-63.593903
19628.906250	-63.709728
19634.765625	-63.887459
19640.625000	-63.744972
19646.484375	-63.667805
19652.343750	-63.526699
19658.203125	-63.804436
19664.062500	-63.991226
19669.921875	-64.009857
19675.781250	-63.880791
19681.640625	-63.981865
19687.500000	-64.015839
19693.359375	-63.986023
19699.218750	-63.667595
19705.078125	-63.543518
19710.937500	-63.865627
19716.796875	-63.822647
19722.656250	-63.699211
19728.515625	-63.785419
19734.375000	-63.993263
19740.234375	-63.905304
19746.093750	-63.813335
19751.953125	-63.494770
19757.812500	-63.509907
19763.671875	-63.597996
19769.531250	-63.723267
19775.390625	-63.802490
19781.250000	-63.919304
19787.109375	-63.954147
19792.968750	-63.936527
19798.828125	-63.508030
19804.687500	-63.746700
19810.546875	-64.067055
19816.406250	-63.889740
19822.265625	-63.642849
19828.125000	-63.952606
19833.984375	-63.881786
19839.843750	-64.047455
19845.703125	-64.106590
19851.562500	-63.818985
19857.421875	-63.594452
19863.281250	-63.673042
19869.140625	-63.795876
19875.000000	-64.036530
19880.859375	-63.938667
19886.718750	-63.670147
19892.578125	-63.680752
19898.437500	-64.048294
19904.296875	-63.702789
19910.156250	-63.701244
19916.015625	-63.968204
19921.875000	-63.787975
19927.734375	-63.635368
19933.593750	-63.642506
19939.453125	-63.960880
19945.312500	-64.161453
19951.171875	-64.080940
19957.031250	-63.996956
19962.890625	-63.765621
19968.750000	-63.826653
19974.609375	-63.883503
19980.468750	-63.797203
19986.328125	-63.602608
19992.187500	-63.867531
19998.046875	-63.707352
20003.906250	-63.613670
20009.765625	-63.778568
20015.625000	-63.862873
20021.484375	-63.604538
20027.343750	-63.647480
20033.203125	-63.702374
20039.062500	-63.805279
20044.921875	-63.950321
20050.781250	-63.882088
20056.640625	-63.952957
20062.500000	-63.893448
20068.359375	-63.929665
20074.218750	-63.873512
20080.078125	-63.968868
20085.937500	-64.261124
20091.796875	-63.820557
20097.656250	-63.720814
20103.515625	-63.651566
20109.375000	-63.659695
20115.234375	-63.787090
20121.093750	-64.073410
20126.953125	-63.742767
20132.812500	-63.858097
20138.671875	-64.025322
20144.531250	-63.846466
20150.390625	-64.212196
20156.250000	-64.066864
20162.109375	-63.599739
20167.968750	-63.780701
20173.828125	-63.882301
20179.687500	-64.037643
20185.546875	-64.015266
20191.406250	-63.823269
20197.265625	-63.855503
20203.125000	-63.806530
20208.984375	-63.794746
20214.843750	-63.732811
20220.703125	-63.898293
20226.562500	-63.718727
20232.421875	-63.682850
20238.281250	-63.982662
20244.140625	-64.052391
20250.000000	-63.689434
20255.859375	-63.822807
20261.718750	-63.949368
20267.578125	-63.930138
20273.437500	-63.787746
20279.296875	-63.731152
20285.156250	-63.837353
20291.015625	-63.825180
20296.875000	-63.938416
20302.734375	-63.862316
20308.593750	-63.759079
20314.453125	-63.833374
20320.312500	-63.848019
20326.171875	-63.672905
20332.031250	-63.677303
20337.890625	-63.717709
20343.750000	-64.116486
20349.609375	-63.896435
20355.468750	-63.760174
20361.328125	-63.798054
20367.187500	-63.995804
20373.046875	-63.951500
20378.906250	-63.876648
20384.765625	-63.835735
20390.625000	-63.731049
20396.484375	-63.760788
20402.343750	-63.745098
20408.203125	-63.834061
20414.062500	-63.767212
20419.921875	-63.714870
20425.781250	-63.633381
20431.640625	-63.583443
20437.500000	-63.638821
20443.359375	-63.835487
20449.218750	-63.525208
20455.078125	-63.719440
20460.937500	-64.201851
20466.796875	-64.108887
20472.656250	-63.856384
20478.515625	-63.658123
20484.375000	-63.713737
20490.234375	-63.606430
20496.093750	-63.842705
20501.953125	-63.994152
20507.812500	-63.764595
20513.671875	-63.696842
20519.531250	-63.855038
20525.390625	-63.797138
