Frequency (Hz)	Level (dB)
13699.218750	-62.090122
13705.078125	-62.187641
13710.937500	-62.209953
13716.796875	-62.017426
13722.656250	-61.719013
13728.515625	-61.860184
13734.375000	-62.142666
13740.234375	-62.006245
13746.093750	-61.979370
13751.953125	-61.995678
13757.812500	-62.029613
13763.671875	-62.023937
13769.531250	-62.225643
13775.390625	-62.093708
13781.250000	-62.047455
13787.109375	-61.947468
13792.968750	-61.867031
13798.828125	-61.799091
13804.687500	-62.265259
13810.546875	-61.975811
13816.406250	-61.987804
13822.265625	-61.966248
13828.125000	-62.139233
13833.984375	-62.571060
13839.843750	-62.065887
13845.703125	-62.141903
13851.562500	-62.169853
13857.421875	-62.019924
13863.281250	-61.887756
13869.140625	-62.119217
13875.000000	-62.195545
13880.859375	-62.110592
13886.718750	-62.007412
13892.578125	-62.085682
13898.437500	-61.998844
13904.296875	-61.928314
13910.156250	-61.985023
13916.015625	-61.787064
13921.875000	-61.863300
13927.734375	-62.172195
13933.593750	-62.039745
13939.453125	-61.991173
13945.312500	-61.988937
13951.171875	-62.052673
13957.031250	-62.071564
13962.890625	-62.097065
13968.750000	-62.043194
13974.609375	-62.153881
13980.468750	-62.136147
13986.328125	-62.166180
13992.187500	-62.099068
13998.046875	-62.243923
14003.906250	-61.984730
14009.765625	-61.986927
14015.625000	-61.968304
14021.484375	-62.044670
14027.343750	-62.023361
14033.203125	-61.984470
14039.062500	-61.702259
14044.921875	-62.109688
14050.781250	-62.155735
14056.640625	-61.991707
14062.500000	-61.847691
14068.359375	-61.785862
14074.218750	-62.193878
14080.078125	-62.316334
14085.937500	-62.005367
14091.796875	-62.228546
14097.656250	-62.061096
14103.515625	-62.241280
14109.375000	-62.393570
14115.234375	-62.489243
14121.093750	-62.373802
14126.953125	-61.880978
14132.812500	-61.943729
14138.671875	-62.127075
14144.531250	-62.141769
14150.390625	-62.141060
14156.250000	-62.285946
14162.109375	-62.428394
14167.968750	-62.082207
14173.828125	-61.836411
14179.687500	-62.063423
14185.546875	-62.366962
14191.406250	-62.393253
14197.265625	-62.161625
14203.125000	-62.391785
14208.984375	-62.522465
14214.843750	-62.207218
14220.703125	-62.079861
14226.562500	-62.184284
14232.421875	-62.136078
14238.281250	-62.003468
14244.140625	-61.912933
14250.000000	-61.808640
14255.859375	-62.195747
14261.718750	-62.150681
14267.578125	-62.102596
14273.437500	-62.164047
14279.296875	-62.231495
14285.156250	-62.325497
14291.015625	-62.375099
14296.875000	-62.205120
14302.734375	-62.208031
14308.593750	-62.477154
14314.453125	-62.417370
14320.312500	-62.221893
14326.171875	-62.374454
14332.031250	-62.342464
14337.890625	-62.089680
14343.750000	-62.049149
14349.609375	-62.130470
14355.468750	-61.879639
14361.328125	-62.266937
14367.187500	-62.493797
14373.046875	-62.460285
14378.906250	-62.469093
14384.765625	-62.244850
14390.625000	-61.787861
14396.484375	-62.020615
14402.343750	-62.133858
14408.203125	-62.381756
14414.062500	-62.383461
14419.921875	-62.175655
14425.781250	-62.274078
14431.640625	-62.313034
14437.500000	-62.525520
14443.359375	-62.315784
14449.218750	-62.109936
14455.078125	-62.632175
14460.937500	-62.804020
14466.796875	-62.509876
14472.656250	-62.253277
14478.515625	-62.217316
14484.375000	-62.160725
14490.234375	-61.896664
14496.093750	-62.010956
14501.953125	-62.127651
14507.812500	-61.942074
14513.671875	-62.246513
14519.531250	-62.249992
14525.390625	-62.095161
14531.250000	-62.435467
14537.109375	-62.557568
14542.968750	-62.605869
14548.828125	-62.754929
14554.687500	-62.531048
14560.546875	-62.367245
14566.406250	-62.437965
14572.265625	-62.519997
14578.125000	-62.358162
14583.984375	-62.308468
14589.843750	-62.480389
14595.703125	-62.680965
14601.562500	-62.344242
14607.421875	-62.201523
14613.281250	-62.567608
14619.140625	-62.412209
14625.000000	-62.156982
14630.859375	-62.391857
14636.718750	-62.505096
14642.578125	-62.471127
14648.437500	-62.262493
14654.296875	-62.300362
14660.156250	-62.322388
14666.015625	-62.352787
14671.875000	-62.219379
14677.734375	-62.172424
14683.593750	-62.342365
14689.453125	-62.417267
14695.312500	-62.303047
14701.171875	-62.676979
14707.031250	-62.580307
14712.890625	-62.258366
14718.750000	-62.504036
14724.609375	-62.342598
14730.468750	-62.603638
14736.328125	-62.571671
14742.187500	-62.452110
14748.046875	-62.381775
14753.906250	-62.198502
14759.765625	-62.414635
14765.625000	-62.595158
14771.484375	-62.222710
14777.343750	-62.270802
14783.203125	-62.093853
14789.062500	-62.409786
14794.921875	-62.451897
14800.781250	-62.472942
14806.640625	-62.297810
14812.500000	-62.297501
14818.359375	-62.548004
14824.218750	-62.609447
14830.078125	-62.588688
14835.937500	-62.759701
14841.796875	-62.789234
14847.656250	-62.631813
14853.515625	-62.644733
14859.375000	-62.476681
14865.234375	-62.501026
14871.093750	-62.434402
14876.953125	-62.377819
14882.812500	-62.524326
14888.671875	-62.500690
14894.531250	-62.279587
14900.390625	-62.477581
14906.250000	-62.591713
14912.109375	-62.535358
14917.968750	-62.529163
14923.828125	-62.548164
14929.687500	-62.242397
14935.546875	-62.461109
14941.406250	-62.527695
14947.265625	-62.539097
14953.125000	-62.301987
14958.984375	-62.358059
14964.843750	-62.456814
14970.703125	-62.218937
14976.562500	-62.607376
14982.421875	-62.665916
14988.281250	-62.398422
14994.140625	-62.465645
15000.000000	-62.219097
15005.859375	-62.674183
15011.718750	-62.722118
15017.578125	-62.508465
15023.437500	-62.510895
15029.296875	-62.281757
15035.156250	-62.545666
15041.015625	-62.615913
15046.875000	-62.331909
15052.734375	-62.310173
15058.593750	-62.435799
15064.453125	-62.504086
15070.312500	-62.624500
15076.171875	-62.383156
15082.031250	-62.443161
15087.890625	-62.454529
15093.750000	-62.510803
15099.609375	-62.517048
15105.468750	-62.494797
15111.328125	-62.584156
15117.187500	-62.355427
15123.046875	-62.342316
15128.906250	-62.426468
15134.765625	-62.467903
15140.625000	-62.821365
15146.484375	-63.037460
15152.343750	-62.877449
15158.203125	-62.605961
15164.062500	-62.590210
15169.921875	-62.793449
15175.781250	-62.565838
15181.640625	-62.528584
15187.500000	-62.562733
15193.359375	-62.485394
15199.218750	-62.625740
15205.078125	-62.970974
15210.937500	-62.976368
15216.796875	-62.908295
15222.656250	-63.039928
15228.515625	-62.649849
15234.375000	-62.789185
15240.234375	-62.759518
15246.093750	-62.579670
15251.953125	-62.864464
15257.812500	-62.684315
15263.671875	-62.516220
15269.531250	-62.471336
15275.390625	-62.467113
15281.250000	-62.694603
15287.109375	-62.348949
15292.968750	-62.341492
15298.828125	-62.410572
15304.687500	-62.637230
15310.546875	-62.659336
15316.406250	-62.530594
15322.265625	-62.411644
15328.125000	-62.610870
15333.984375	-62.690338
15339.843750	-62.634357
15345.703125	-62.612907
15351.562500	-62.736977
15357.421875	-62.697922
15363.281250	-62.633377
15369.140625	-62.963665
15375.000000	-62.907814
15380.859375	-62.804077
15386.718750	-62.752022
15392.578125	-62.533726
15398.437500	-62.420700
15404.296875	-62.396065
15410.156250	-62.641247
15416.015625	-62.634094
15421.875000	-62.579464
15427.734375	-62.325863
15433.593750	-62.607368
15439.453125	-62.798267
15445.312500	-62.505291
15451.171875	-62.746620
15457.031250	-62.713993
15462.890625	-62.829132
15468.750000	-62.672947
15474.609375	-62.632607
15480.468750	-62.794769
15486.328125	-62.983070
15492.187500	-62.864388
15498.046875	-62.536449
15503.906250	-62.458267
15509.765625	-62.647812
15515.625000	-62.505672
15521.484375	-62.434937
15527.343750	-62.679119
15533.203125	-63.011784
15539.062500	-62.705627
15544.921875	-62.718857
15550.781250	-63.071220
15556.640625	-63.140720
15562.500000	-62.796341
15568.359375	-62.668842
15574.218750	-62.405979
15580.078125	-62.422638
15585.937500	-62.916615
15591.796875	-62.915379
15597.656250	-62.628994
15603.515625	-62.569477
15609.375000	-62.566463
15615.234375	-62.670971
15621.093750	-62.671089
15626.953125	-62.554844
15632.812500	-62.685143
15638.671875	-62.535412
15644.531250	-62.533833
15650.390625	-62.432201
15656.250000	-62.780403
15662.109375	-62.695839
15667.968750	-62.551197
15673.828125	-62.601627
15679.687500	-62.609734
15685.546875	-62.605099
15691.406250	-62.958172
15697.265625	-62.681152
15703.125000	-62.824528
15708.984375	-62.731373
15714.843750	-62.622860
15720.703125	-62.982002
15726.562500	-62.883476
15732.421875	-62.825970
15738.281250	-62.684601
15744.140625	-62.677139
15750.000000	-62.864876
15755.859375	-62.758724
15761.718750	-62.832436
15767.578125	-62.557854
15773.437500	-62.776669
15779.296875	-62.873539
15785.156250	-62.761616
15791.015625	-62.775848
15796.875000	-62.950081
15802.734375	-62.993145
15808.593750	-62.861439
15814.453125	-62.948185
15820.312500	-62.879452
15826.171875	-62.503063
15832.031250	-62.574081
15837.890625	-62.647495
15843.750000	-62.789497
15849.609375	-62.732006
15855.468750	-62.897968
15861.328125	-62.805397
15867.187500	-62.787048
15873.046875	-62.522522
15878.906250	-62.589718
15884.765625	-62.877674
15890.625000	-62.898346
15896.484375	-62.699970
15902.343750	-62.725517
15908.203125	-62.773808
15914.062500	-62.975063
15919.921875	-62.841946
15925.781250	-63.015827
15931.640625	-62.823822
15937.500000	-62.678288
15943.359375	-62.689716
15949.218750	-62.906673
15955.078125	-62.826130
15960.937500	-62.802876
15966.796875	-62.946499
15972.656250	-63.003273
15978.515625	-62.831413
15984.375000	-62.742577
15990.234375	-62.958538
15996.093750	-62.735447
16001.953125	-62.810162
16007.812500	-63.067822
16013.671875	-62.932114
16019.531250	-62.894424
16025.390625	-62.625687
16031.250000	-62.374977
16037.109375	-62.873512
16042.968750	-63.158466
16048.828125	-62.932102
16054.687500	-62.728230
16060.546875	-62.858288
16066.406250	-63.072815
16072.265625	-63.187885
16078.125000	-62.874401
16083.984375	-62.638466
16089.843750	-62.741074
16095.703125	-62.814011
16101.562500	-62.894867
16107.421875	-62.818378
16113.281250	-62.616562
16119.140625	-62.855873
16125.000000	-62.814770
16130.859375	-62.757442
16136.718750	-62.984024
16142.578125	-63.056324
16148.437500	-62.918472
16154.296875	-63.033409
16160.156250	-62.977909
16166.015625	-63.043262
16171.875000	-63.006233
16177.734375	-62.842468
16183.593750	-62.863976
16189.453125	-62.686279
16195.312500	-63.074932
16201.171875	-63.157692
16207.031250	-62.986160
16212.890625	-63.110245
16218.750000	-62.979382
16224.609375	-63.020546
16230.468750	-62.922657
16236.328125	-62.790230
16242.187500	-62.933475
16248.046875	-63.083344
16253.906250	-63.080082
16259.765625	-62.950623
16265.625000	-62.930386
16271.484375	-63.128487
16277.343750	-62.942856
16283.203125	-62.838402
16289.062500	-63.130100
16294.921875	-63.014690
16300.781250	-62.797543
16306.640625	-62.849716
16312.500000	-63.277721
16318.359375	-63.152710
16324.218750	-63.065258
16330.078125	-63.118725
16335.937500	-62.919926
16341.796875	-63.073414
16347.656250	-62.935799
16353.515625	-62.853878
16359.375000	-62.918209
16365.234375	-63.361111
16371.093750	-63.213894
16376.953125	-63.085068
16382.812500	-63.243767
16388.671875	-63.216938
16394.531250	-63.024609
16400.390625	-62.908054
16406.250000	-62.799343
16412.109375	-62.843456
16417.968750	-63.117023
16423.828125	-63.234699
16429.687500	-63.313622
16435.546875	-63.066170
16441.406250	-63.132885
16447.265625	-63.148880
16453.125000	-63.228485
16458.984375	-63.039757
16464.843750	-63.119045
16470.703125	-63.113335
16476.562500	-62.915272
16482.421875	-63.178337
16488.281250	-63.329445
16494.140625	-63.254074
16500.000000	-63.146431
16505.859375	-63.187370
16511.718750	-63.132782
16517.578125	-63.122231
16523.437500	-62.826157
16529.296875	-62.991665
16535.156250	-63.040474
16541.015625	-63.163490
16546.875000	-63.101959
16552.734375	-63.100658
16558.593750	-63.158340
16564.453125	-62.938473
16570.312500	-62.846210
16576.171875	-63.243359
16582.031250	-63.171406
16587.890625	-63.229645
16593.750000	-63.234310
16599.609375	-63.341595
16605.468750	-62.941700
16611.328125	-62.743332
16617.187500	-62.970531
16623.046875	-62.804405
16628.906250	-62.908543
16634.765625	-62.948669
16640.625000	-62.737488
16646.484375	-63.083153
16652.343750	-63.441093
16658.203125	-63.460705
16664.062500	-63.192036
16669.921875	-63.113174
16675.781250	-63.155788
16681.640625	-63.195259
16687.500000	-63.136669
16693.359375	-62.995560
16699.218750	-62.850639
16705.078125	-62.957821
16710.937500	-62.885490
16716.796875	-63.060459
16722.656250	-62.973183
16728.515625	-63.334610
16734.375000	-63.419792
16740.234375	-62.985447
16746.093750	-63.040203
16751.953125	-63.289814
16757.812500	-63.326683
16763.671875	-63.132511
16769.531250	-63.011074
16775.390625	-63.221481
16781.250000	-63.136921
16787.109375	-63.052090
16792.968750	-63.104877
16798.828125	-63.181480
16804.687500	-63.176167
16810.546875	-63.370079
16816.406250	-63.435532
16822.265625	-63.329933
16828.125000	-63.394157
16833.984375	-63.165508
16839.843750	-63.464027
16845.703125	-63.187119
16851.562500	-63.166603
16857.421875	-63.150707
16863.281250	-63.033180
16869.140625	-62.992508
16875.000000	-63.155590
16880.859375	-63.172398
16886.718750	-63.139950
16892.578125	-63.347309
16898.437500	-63.425888
16904.296875	-63.444519
16910.156250	-63.487339
16916.015625	-63.391003
16921.875000	-63.048218
16927.734375	-62.948441
16933.593750	-63.084801
16939.453125	-63.330482
16945.312500	-63.010567
16951.171875	-63.024574
16957.031250	-63.227882
16962.890625	-63.141876
16968.750000	-63.151379
16974.609375	-63.240040
16980.468750	-63.149529
16986.328125	-63.230988
16992.187500	-63.423733
16998.046875	-63.406532
17003.906250	-63.402103
17009.765625	-63.217758
17015.625000	-63.251247
17021.484375	-63.174862
17027.343750	-63.236408
17033.203125	-62.856846
17039.062500	-62.941151
17044.921875	-63.123009
17050.781250	-62.938469
17056.640625	-63.077057
17062.500000	-63.181564
17068.359375	-63.191410
17074.218750	-63.079250
17080.078125	-63.144554
17085.937500	-62.896614
17091.796875	-62.936714
17097.656250	-62.942974
17103.515625	-63.001675
17109.375000	-63.046753
17115.234375	-63.207947
17121.093750	-63.170506
17126.953125	-63.330845
17132.812500	-63.611927
17138.671875	-63.419910
17144.531250	-63.074501
17150.390625	-63.193886
17156.250000	-63.187855
17162.109375	-63.194969
17167.968750	-63.385704
17173.828125	-63.185452
17179.687500	-62.986092
17185.546875	-63.100258
17191.406250	-63.302895
17197.265625	-63.219524
17203.125000	-63.230114
17208.984375	-63.222816
17214.843750	-63.071903
17220.703125	-63.207703
17226.562500	-63.214493
17232.421875	-63.099438
17238.281250	-63.508160
17244.140625	-63.277477
17250.000000	-63.328716
17255.859375	-63.261883
17261.718750	-63.097015
17267.578125	-63.081253
17273.437500	-63.013687
17279.296875	-63.191166
17285.156250	-63.614815
17291.015625	-63.119785
17296.875000	-63.110172
17302.734375	-63.230225
17308.593750	-63.483929
17314.453125	-63.381710
17320.312500	-63.438335
17326.171875	-63.392792
17332.031250	-63.305130
17337.890625	-63.566422
17343.750000	-63.461967
17349.609375	-63.446201
17355.468750	-63.283569
17361.328125	-63.466213
17367.187500	-63.457302
17373.046875	-63.157619
17378.906250	-63.036449
17384.765625	-63.122292
17390.625000	-63.318474
17396.484375	-63.301811
17402.343750	-63.200222
17408.203125	-63.312160
17414.062500	-63.218987
17419.921875	-63.300312
17425.781250	-63.830788
17431.640625	-63.860371
17437.500000	-63.451256
17443.359375	-63.665756
17449.218750	-63.330860
17455.078125	-62.911491
17460.937500	-63.059952
17466.796875	-63.240421
17472.656250	-63.369675
17478.515625	-63.399960
17484.375000	-63.143543
17490.234375	-63.040962
17496.093750	-63.422451
17501.953125	-63.356354
17507.812500	-63.126717
17513.671875	-62.916122
17519.531250	-63.537514
17525.390625	-63.622398
17531.250000	-63.264854
17537.109375	-63.332153
17542.968750	-63.358192
17548.828125	-63.624302
17554.687500	-63.623859
17560.546875	-63.332947
17566.406250	-63.292107
17572.265625	-63.739365
17578.125000	-63.197590
17583.984375	-63.058033
17589.843750	-63.344799
17595.703125	-63.257137
17601.562500	-63.390862
17607.421875	-63.591339
17613.281250	-63.332836
17619.140625	-63.057728
17625.000000	-63.250214
17630.859375	-63.406948
17636.718750	-63.356182
17642.578125	-63.392452
17648.437500	-63.587791
17654.296875	-63.494568
17660.156250	-63.391548
17666.015625	-63.430988
17671.875000	-63.480614
17677.734375	-63.666042
17683.593750	-63.512516
17689.453125	-63.205692
17695.312500	-63.372662
17701.171875	-63.457371
17707.031250	-63.388405
17712.890625	-63.324913
17718.750000	-63.286316
17724.609375	-63.499260
17730.468750	-63.493462
17736.328125	-63.830658
17742.187500	-63.609806
17748.046875	-63.214325
17753.906250	-63.342201
17759.765625	-63.676758
17765.625000	-63.589218
17771.484375	-63.420559
17777.343750	-63.416946
17783.203125	-63.274906
17789.062500	-63.223572
17794.921875	-63.363583
17800.781250	-63.533466
17806.640625	-63.497177
17812.500000	-63.635017
17818.359375	-63.636562
17824.218750	-63.545719
17830.078125	-63.435589
17835.937500	-63.309593
17841.796875	-63.256069
17847.656250	-63.351067
17853.515625	-63.429108
17859.375000	-63.528370
17865.234375	-63.562431
17871.093750	-63.365971
17876.953125	-63.295208
17882.812500	-63.379505
17888.671875	-63.465031
17894.531250	-63.520763
17900.390625	-63.252468
17906.250000	-63.435265
17912.109375	-63.431160
17917.968750	-63.527992
17923.828125	-63.771305
17929.687500	-63.640186
17935.546875	-63.395325
17941.406250	-63.592686
17947.265625	-63.441875
17953.125000	-63.309158
17958.984375	-63.574589
17964.843750	-63.550652
17970.703125	-63.413139
17976.562500	-63.318027
17982.421875	-63.102497
17988.281250	-63.286007
17994.140625	-63.310303
18000.000000	-63.232533
18005.859375	-63.247688
18011.718750	-63.083496
18017.578125	-63.226444
18023.437500	-63.407436
18029.296875	-63.467533
18035.156250	-63.531029
18041.015625	-63.387901
18046.875000	-63.433163
18052.734375	-63.530800
18058.593750	-63.334682
18064.453125	-63.061657
18070.312500	-63.348743
18076.171875	-63.280464
18082.031250	-63.378445
18087.890625	-63.625988
18093.750000	-63.429974
18099.609375	-63.368195
18105.468750	-63.597401
18111.328125	-63.647923
18117.187500	-63.405907
18123.046875	-63.589642
18128.906250	-63.511238
18134.765625	-63.366833
18140.625000	-63.711159
18146.484375	-63.354927
18152.343750	-63.445080
18158.203125	-63.440212
18164.062500	-63.359703
18169.921875	-63.415642
18175.781250	-63.366421
18181.640625	-63.479923
18187.500000	-63.603863
18193.359375	-63.499565
18199.218750	-63.431095
18205.078125	-63.486023
18210.937500	-63.774078
18216.796875	-63.652821
18222.656250	-63.511913
18228.515625	-63.511196
18234.375000	-63.572430
18240.234375	-63.571388
18246.093750	-63.453674
18251.953125	-63.585701
18257.812500	-63.553211
18263.671875	-63.637558
18269.531250	-63.726574
18275.390625	-63.592297
18281.250000	-63.262047
18287.109375	-63.421917
18292.968750	-63.407619
18298.828125	-63.383945
18304.687500	-63.417027
18310.546875	-63.473160
18316.406250	-63.533821
18322.265625	-63.602905
18328.125000	-63.449490
18333.984375	-63.275288
18339.843750	-63.765896
18345.703125	-63.712723
18351.562500	-63.367367
18357.421875	-63.518051
18363.281250	-63.860157
18369.140625	-63.483231
18375.000000	-63.312759
18380.859375	-63.465221
18386.718750	-63.412193
18392.578125	-63.418644
18398.437500	-63.488441
18404.296875	-63.629650
18410.156250	-63.568024
18416.015625	-63.555954
18421.875000	-63.282593
18427.734375	-63.190590
18433.593750	-63.263233
18439.453125	-63.677288
18445.312500	-63.787373
18451.171875	-63.500854
18457.031250	-63.244667
18462.890625	-63.404633
18468.750000	-63.676033
18474.609375	-63.771149
18480.468750	-63.536716
18486.328125	-63.475296
18492.187500	-63.580093
18498.046875	-63.398800
18503.906250	-63.445892
18509.765625	-63.685780
18515.625000	-63.648708
18521.484375	-63.605389
18527.343750	-63.552334
18533.203125	-63.523705
18539.062500	-63.441486
18544.921875	-63.469433
18550.781250	-63.457199
18556.640625	-63.682003
18562.500000	-63.695541
18568.359375	-63.420235
18574.218750	-63.367790
18580.078125	-63.558968
18585.937500	-63.341133
18591.796875	-63.522705
18597.656250	-63.464920
18603.515625	-63.293488
18609.375000	-63.593777
18615.234375	-63.532326
18621.093750	-63.720306
18626.953125	-63.598843
18632.812500	-63.503853
18638.671875	-63.702667
18644.531250	-63.532658
18650.390625	-63.598801
18656.250000	-63.236244
18662.109375	-63.411407
18667.968750	-63.357082
18673.828125	-63.353794
18679.687500	-63.533817
18685.546875	-63.405994
18691.406250	-63.349926
18697.265625	-63.465038
18703.125000	-63.747986
18708.984375	-63.651161
18714.843750	-63.460220
18720.703125	-63.305096
18726.562500	-63.456177
18732.421875	-63.475269
18738.281250	-63.700291
18744.140625	-63.829250
18750.000000	-63.505878
18755.859375	-63.594028
18761.718750	-63.371281
18767.578125	-63.693962
18773.437500	-63.565964
18779.296875	-63.515392
18785.156250	-63.788929
18791.015625	-63.512222
18796.875000	-63.664917
18802.734375	-63.606030
18808.593750	-63.281174
18814.453125	-63.606682
18820.312500	-63.758762
18826.171875	-63.744961
18832.031250	-63.578575
18837.890625	-63.710526
18843.750000	-63.773163
18849.609375	-63.769119
18855.468750	-63.638699
18861.328125	-63.548244
18867.187500	-63.353115
18873.046875	-63.508919
18878.906250	-63.393791
18884.765625	-63.618694
18890.625000	-63.857121
18896.484375	-63.776707
18902.343750	-63.620167
18908.203125	-63.607071
18914.062500	-63.521278
18919.921875	-63.717209
18925.781250	-63.536850
18931.640625	-63.796879
18937.500000	-63.235336
18943.359375	-63.686455
18949.218750	-63.786320
18955.078125	-63.864532
18960.937500	-63.951332
18966.796875	-63.545193
18972.656250	-63.582367
18978.515625	-63.655373
18984.375000	-63.395496
18990.234375	-63.391853
18996.093750	-63.443439
19001.953125	-63.628056
19007.812500	-63.641830
19013.671875	-63.457592
19019.531250	-63.472271
19025.390625	-63.688709
19031.250000	-63.633835
19037.109375	-63.791737
19042.968750	-63.711117
19048.828125	-63.866940
19054.687500	-64.156303
19060.546875	-63.778526
19066.406250	-63.747112
19072.265625	-63.528687
19078.125000	-63.570408
19083.984375	-63.746033
19089.843750	-63.641014
19095.703125	-63.565807
19101.562500	-63.543324
19107.421875	-63.277760
19113.281250	-63.303860
19119.140625	-63.484562
19125.000000	-63.583885
19130.859375	-63.577778
19136.718750	-63.772633
19142.578125	-63.791965
19148.437500	-63.709908
19154.296875	-63.792210
19160.156250	-63.550133
19166.015625	-63.667896
19171.875000	-63.570023
19177.734375	-63.532173
19183.593750	-63.578094
19189.453125	-63.518791
19195.312500	-63.815624
19201.171875	-63.604031
19207.031250	-63.685608
19212.890625	-63.764591
19218.750000	-63.810650
19224.609375	-63.629505
19230.468750	-63.501862
19236.328125	-63.556438
19242.187500	-63.710384
19248.046875	-63.578400
19253.906250	-63.984081
19259.765625	-63.834305
19265.625000	-63.756439
19271.484375	-63.586956
19277.343750	-63.510368
19283.203125	-63.568825
19289.062500	-63.684345
19294.921875	-63.537735
19300.781250	-63.745102
19306.640625	-63.701302
19312.500000	-63.548309
19318.359375	-63.636276
19324.218750	-63.895176
19330.078125	-63.873299
19335.937500	-63.789009
19341.796875	-63.640209
19347.656250	-63.753815
19353.515625	-63.609470
19359.375000	-63.720882
19365.234375	-63.768791
19371.093750	-63.742878
19376.953125	-63.568985
19382.812500	-63.604477
19388.671875	-63.511684
19394.531250	-63.405865
19400.390625	-63.761593
19406.250000	-63.743515
19412.109375	-63.524372
19417.968750	-63.470245
19423.828125	-63.683594
19429.687500	-63.694618
19435.546875	-63.645874
19441.406250	-63.816383
19447.265625	-63.679638
19453.125000	-63.768887
19458.984375	-63.741241
19464.843750	-63.454369
19470.703125	-63.650322
19476.562500	-63.950459
19482.421875	-63.970119
19488.281250	-63.670231
19494.140625	-63.693222
19500.000000	-63.754814
19505.859375	-63.844746
19511.718750	-63.788891
19517.578125	-63.733604
19523.437500	-63.849438
19529.296875	-63.913849
19535.156250	-64.058891
19541.015625	-63.672409
19546.875000	-63.551842
19552.734375	-63.708172
19558.593750	-63.904209
19564.453125	-63.899132
19570.312500	-63.680988
19576.171875	-63.710953
19582.031250	-63.854496
19587.890625	-63.964939
19593.750000	-63.668983
19599.609375	-63.763958
19605.468750	-63.947559
19611.328125	-63.866226
19617.187500	-63.603428
19623.046875	-63.591656
19628.906250	-63.707493
19634.765625	-63.883797
19640.625000	-63.744972
19646.484375	-63.670906
19652.343750	-63.526417
19658.203125	-63.805779
19664.062500	-63.993088
19669.921875	-64.013443
19675.781250	-63.874458
19681.640625	-63.980965
19687.500000	-64.016434
19693.359375	-63.984081
19699.218750	-63.663315
19705.078125	-63.544659
19710.937500	-63.864071
19716.796875	-63.826012
19722.656250	-63.697880
19728.515625	-63.781269
19734.375000	-64.000122
19740.234375	-63.899437
19746.093750	-63.805557
19751.953125	-63.495125
19757.812500	-63.509453
19763.671875	-63.596088
19769.531250	-63.723705
19775.390625	-63.801529
19781.250000	-63.914532
19787.109375	-63.956142
19792.968750	-63.930618
19798.828125	-63.509258
19804.687500	-63.747433
19810.546875	-64.063652
19816.406250	-63.882996
19822.265625	-63.643543
19828.125000	-63.951141
19833.984375	-63.878399
19839.843750	-64.045303
19845.703125	-64.103447
19851.562500	-63.820930
19857.421875	-63.597843
19863.281250	-63.675014
19869.140625	-63.793983
19875.000000	-64.029381
19880.859375	-63.935066
19886.718750	-63.665848
19892.578125	-63.683491
19898.437500	-64.047577
19904.296875	-63.703453
19910.156250	-63.702213
19916.015625	-63.966541
19921.875000	-63.785843
19927.734375	-63.636105
19933.593750	-63.640831
19939.453125	-63.956669
19945.312500	-64.161629
19951.171875	-64.085396
19957.031250	-63.994686
19962.890625	-63.769951
19968.750000	-63.826576
19974.609375	-63.886990
19980.468750	-63.797001
19986.328125	-63.598648
19992.187500	-63.864388
19998.046875	-63.704628
20003.906250	-63.616848
20009.765625	-63.783535
20015.625000	-63.858070
20021.484375	-63.609848
20027.343750	-63.640839
20033.203125	-63.700687
20039.062500	-63.804310
20044.921875	-63.948471
20050.781250	-63.887909
20056.640625	-63.956409
20062.500000	-63.892506
20068.359375	-63.927483
20074.218750	-63.874123
20080.078125	-63.968819
20085.937500	-64.260101
20091.796875	-63.822788
20097.656250	-63.720280
20103.515625	-63.651756
20109.375000	-63.656399
20115.234375	-63.790958
20121.093750	-64.072678
20126.953125	-63.741070
20132.812500	-63.857903
20138.671875	-64.023575
20144.531250	-63.846359
20150.390625	-64.213737
20156.250000	-64.059914
20162.109375	-63.595802
20167.968750	-63.778881
20173.828125	-63.883305
20179.687500	-64.034554
20185.546875	-64.015533
20191.406250	-63.824253
20197.265625	-63.855167
20203.125000	-63.809303
20208.984375	-63.796295
20214.843750	-63.734825
20220.703125	-63.901669
20226.562500	-63.716057
20232.421875	-63.681458
20238.281250	-63.976990
20244.140625	-64.060768
20250.000000	-63.685226
20255.859375	-63.824707
20261.718750	-63.948402
20267.578125	-63.930866
20273.437500	-63.786392
20279.296875	-63.728046
20285.156250	-63.832130
20291.015625	-63.821869
20296.875000	-63.933350
20302.734375	-63.865536
20308.593750	-63.758511
20314.453125	-63.836201
20320.312500	-63.850925
20326.171875	-63.672672
20332.031250	-63.682423
20337.890625	-63.717396
20343.750000	-64.119728
20349.609375	-63.895962
20355.468750	-63.761936
20361.328125	-63.798717
20367.187500	-63.995934
20373.046875	-63.947811
20378.906250	-63.873230
20384.765625	-63.836620
20390.625000	-63.730118
20396.484375	-63.761780
20402.343750	-63.745438
20408.203125	-63.836502
20414.062500	-63.760761
20419.921875	-63.715233
20425.781250	-63.636456
20431.640625	-63.584454
20437.500000	-63.636875
20443.359375	-63.832829
20449.218750	-63.526711
20455.078125	-63.715565
20460.937500	-64.203339
20466.796875	-64.115166
20472.656250	-63.857529
20478.515625	-63.661480
20484.375000	-63.711826
20490.234375	-63.602978
20496.093750	-63.842091
20501.953125	-63.992344
20507.812500	-63.764431
20513.671875	-63.694260
20519.531250	-63.854881
